79.4277526,13.6382085,smooth 
79.4277527,13.6382233,smooth 
79.4277548,13.6382386,smooth 
79.4277582,13.6382512,smooth 
79.4277612,13.6382629,smooth 
79.4277625,13.6382741,smooth 
79.4277624,13.6382751,smooth 
79.4277633,13.6382819,smooth 
79.4277637,13.6382884,smooth 
79.4277643,13.6382947,smooth 
79.4277644,13.6383021,smooth 
79.4277644,13.6383113,smooth 
79.4277655,13.6383216,smooth 
79.4277675,13.6383327,smooth 
79.4277695,13.6383474,smooth 
79.4277675,13.6383674,smooth 
79.4277637,13.6383915,smooth 
79.4277617,13.6384192,smooth 
79.4277595,13.6384503,smooth 
79.4277537,13.6384859,smooth 
79.4277441,13.6385252,smooth 
79.4277364,13.6385693,smooth 
79.4277317,13.6386187,smooth 
79.4277277,13.63867,smooth 
79.4277243,13.6387249,smooth 
79.4277207,13.6387813,smooth 
79.4277179,13.6388415,smooth 
79.4277154,13.6389035,smooth 
79.4277127,13.6389673,smooth 
79.4277097,13.6390322,smooth 
79.4277081,13.6390993,smooth 
79.4277061,13.6391684,smooth 
79.427705,13.6392374,smooth 
79.4277025,13.6393081,smooth 
79.4276996,13.6393801,smooth 
79.4276977,13.6394517,smooth 

